Code,Description,Last_updated
10819016,Hellebrin,09-21-2025
10820010,Removal of Scribner shunt,09-21-2025
10821014,Myotome,09-21-2025
10822019,"Myotome, NOS",09-21-2025
10823012,Bacterial structural gene,09-21-2025
10824018,Haemophilus influenzae meningitis,09-21-2025
10825017,Multiple internal injuries,09-21-2025
10826016,"History and physical examination, complete",09-21-2025
10827013,Pinus ponderosa poisoning,09-21-2025
10828015,Western yellow pine poisoning,09-21-2025
10829011,Hemipteronotus splendens,09-21-2025
10830018,Green razorfish,09-21-2025
10831019,"Implantation of baffle, atrial or interatrial",09-21-2025
10832014,"Formation of pericardial baffle, interatrial",09-21-2025
10833016,Juvenile dermatitis herpetiformis,09-21-2025
10834010,Juvenile pemphigoid,09-21-2025
10835011,Quinidine polygalacturonate,09-21-2025
10836012,Salmonella haelsingborg,09-21-2025
10837015,Glandular-stromal asynchrony of endometrium,09-21-2025
10838013,"Oncogene protein PP60, V-SRC",09-21-2025
10839017,V-SRC protein PP60,09-21-2025
10840015,Quail pox virus,09-21-2025
10841016,Bifidobacterium,09-21-2025
10842011,"Bifidobacterium, NOS",09-21-2025
10843018,Fracture of neck of femur,09-21-2025
10844012,"Fracture of hip, NOS",09-21-2025
10845013,Femoral neck fracture,09-21-2025
10846014,Fracture of hip,09-21-2025
10847017,Mac-1 leukocyte adhesive protein,09-21-2025
10848010,Blood group antigen Gladding,09-21-2025
10849019,Dalmatian dog,09-21-2025
10850019,Geophagia,09-21-2025
10853017,Rupture of papillary muscle,09-21-2025
10854011,Raspberry tongue,09-21-2025
10855012,Avian paratyphoid infection,09-21-2025
10856013,Suture of fascia to skeletal attachment,09-21-2025
10857016,Fasciodesis,09-21-2025
10858014,Articular process of twelfth thoracic vertebra,09-21-2025
10859018,"Articular process of twelfth thoracic vertebra, NOS",09-21-2025
10860011,Isosorbide dinitrate,09-21-2025
10861010,ISD,09-21-2025
10862015,Incision and drainage of hematoma of wrist,09-21-2025
10863013,Bronchial lumen,09-21-2025
10864019,"Bronchial lumen, NOS",09-21-2025
10865018,Lactaldehyde dehydrogenase,09-21-2025
10866017,Great cardiac vein,09-21-2025
10867014,Salmonella virchow,09-21-2025
10868016,Cardiac monitor removal,09-21-2025
10869012,Technetium Tc^99c^ sulfur colloid,09-21-2025
10870013,Cysteine,09-21-2025
10871012,Clostridium difficile,09-21-2025
10872017,Subcortical aphasia,09-21-2025
10873010,Oral contraception,09-21-2025
10874016,Inhibition of ovulation,09-21-2025
10875015,Proximal interphalangeal joint of middle finger,09-21-2025
10876019,Proximal interphalangeal joint of third digit of forelimb,09-21-2025
10877011,Salmonella abadina,09-21-2025
10878018,Porcine enterovirus 4,09-21-2025
10879014,Failed attempted abortion complicated by metabolic disorder,09-21-2025
10880012,Vegetarian diet,09-21-2025
10881011,"Vegetarian diet, NOS",09-21-2025
10882016,Gangland style homicide,09-21-2025
10883014,Gangland execution,09-21-2025
10884015,Tensor tympani muscle,09-21-2025
10885019,Vestibular vein,09-21-2025
10886018,"Vestibular vein, NOS",09-21-2025
10887010,Posterior palatine arch,09-21-2025
10888017,Pharyngopalatine arch,09-21-2025
10889013,Arcus palatopharyngeus,09-21-2025
10890016,Legal abortion with urinary tract infection,09-21-2025
10891017,Acquired portal-systemic shunt,09-21-2025
10892012,Consultation for hearing and/or speech problem,09-21-2025
10893019,Capsule of distal interphalangeal joint of third toe,09-21-2025
10894013,Open dislocation of tarsal joint,09-21-2025
10895014,"Open dislocation of tarsal joint, NOS",09-21-2025
10896010,"3',5'-Cyclic-nucleotide phosphodiesterase",09-21-2025
10897018,Left wrist,09-21-2025
10898011,Eosinophilic syndrome,09-21-2025
10899015,"Eosinophilic syndrome, NOS",09-21-2025
10900013,Eighth rib,09-21-2025
10901012,"Eighth rib, NOS",09-21-2025
10902017,Retired procedure,09-21-2025
10904016,Diethylene glycol,09-21-2025
10905015,Salmonella kouka,09-21-2025
10906019,Salmonella binningen,09-21-2025
10907011,"Small cell carcinoma, intermediate cell",09-21-2025
10908018,"Other sociologists, anthropologists and related scientists",09-21-2025
10909014,Depressed structure,09-21-2025
10910016,"Depressed structure, NOS",09-21-2025
10911017,Division of blood vessels of cornea,09-21-2025
10913019,"Degeneration of iris and ciliary body, NOS",09-21-2025
10915014,Subacute neuronopathic Gaucher's disease,09-21-2025
10916010,Juvenile Gaucher's disease,09-21-2025
10917018,"Glucosylceramidase deficiency, subacute type",09-21-2025
10918011,"Gaucher's disease, type III",09-21-2025
10919015,Disease of rectum,09-21-2025
10920014,"Disease of rectum, NOS",09-21-2025
10921013,"Rectal disorder, NOS",09-21-2025
10922018,Rectal disorder,09-21-2025
10923011,"Supination-eversion injury of ankle, stage 3",09-21-2025
10924017,"Removal of foreign body from elbow area, deep",09-21-2025
10925016,A>gamma< beta^+^ HPFH AND beta^0^ thalassemia in cis,09-21-2025
10926015,A>gamma< beta^+^ HPFH and beta^0^ thalassemia in cis,09-21-2025
10927012,Congenital fusion of sacroiliac joint,09-21-2025
10928019,Diabetes mellitus associated with genetic syndrome,09-21-2025
10929010,Oligocottus rubellio,09-21-2025
10930017,Rosy sculpin,09-21-2025
10931018,Incision and drainage of axilla,09-21-2025
10932013,Urinary hesitancy,09-21-2025
10933015,Urinary hesitation,09-21-2025
10934014,Mentum right posterior position,09-21-2025
10935010,Pressure cone,09-21-2025
10936011,Niclosamide,09-21-2025
10937019,Subcutaneous tissue of eyelid,09-21-2025
10938012,"Subcutaneous tissue of eyelid, NOS",09-21-2025
10939016,Blood group antigen Bullock,09-21-2025
10940019,"Fracture, open, longitudinal",09-21-2025
10941015,"Fracture, open, linear",09-21-2025
10942010,Episcleral artery,09-21-2025
10943017,Engaged in wrestling,09-21-2025
10944011,Piculet,09-21-2025
10945012,"Piculet, NOS",09-21-2025
10946013,2q partial trisomy syndrome,09-21-2025
10947016,Repair of spermatic cord,09-21-2025
10948014,"Repair of spermatic cord, NOS",09-21-2025
10949018,"Fetus OR newborn affected by malpresentation, malposition AND/OR disproportion during labor AND/OR delivery",09-21-2025
10950018,"Fetus or newborn affected by malpresentation, malposition or disproportion during labor and delivery",09-21-2025
10951019,Superficial foreign body of anus without major open wound but with infection,09-21-2025
10952014,"Non-sensitized spontaneous sheep erythrocyte binding, E-rosette",09-21-2025
10953016,Recognition odor,09-21-2025
10954010,Pheromone,09-21-2025
10955011,Scent,09-21-2025
10956012,Lack of intuition,09-21-2025
10957015,Absence of intuition,09-21-2025
10958013,"Immunoglobulin, GM>17< allotype",09-21-2025
10959017,Diplogonoporus grandis,09-21-2025
10960010,D-Fuconate dehydratase,09-21-2025
10961014,"Midtarsal arthrodesis, multiple",09-21-2025
10962019,Tyzzeria,09-21-2025
10963012,"Tyzzeria, NOS",09-21-2025
10964018,Hereditary elliptocytosis due to deficiency of protein 4.1,09-21-2025
10965017,"Gas liquid chromatography, flame photometric type",09-21-2025
10966016,"Chromosomes, group D",09-21-2025
10967013,Chromosome pairs 13-15,09-21-2025
10968015,Drainage of cerebral subarachnoid space by aspiration,09-21-2025
10969011,Aspiration of cerebral subarachnoid space,09-21-2025
10970012,Radical dissection of groin,09-21-2025
10971011,Block dissection of groin,09-21-2025
10972016,"Glasgow coma scale, 9",09-21-2025
10974015,Quadratus lumborum muscle,09-21-2025
10975019,10p partial monosomy syndrome,09-21-2025
10976018,Western jumping mouse,09-21-2025
10977010,Intervertebral disc of second thoracic vertebra,09-21-2025
10978017,"Intervertebral disc, T2-T3",09-21-2025
10979013,Transplantation of vitreous by anterior approach,09-21-2025
10980011,Circular layer of duodenal muscularis propria,09-21-2025
10981010,Magnetic resonance imaging of chest,09-21-2025
10983013,Mesentery of ascending colon,09-21-2025
10984019,Ovarian bursa,09-21-2025
10986017,Hearing aid,09-21-2025
10987014,Reticuloendothelial system,09-21-2025
10988016,"Reticuloendothelial system, NOS",09-21-2025
10989012,Mononuclear phagocyte system,09-21-2025
10990015,Macrophage system,09-21-2025
10991016,Penicilliary arteries,09-21-2025
10992011,Penicilli of spleen,09-21-2025
10993018,Crushing injury of multiple sites of upper limb,09-21-2025
10994012,"Bacterial infection, NEC",09-21-2025
10995013,Xenopsylla brasiliensis,09-21-2025
10996014,Tree swallow,09-21-2025
10997017,Endoscopy of large intestine,09-21-2025
10998010,"Endoscopy of large intestine, NOS",09-21-2025
10999019,"Large bowel endoscopy, NOS",09-21-2025
11000015,Large bowel endoscopy,09-21-2025
11001016,Tinea pedis,09-21-2025
11002011,Epidermophytosis pedis,09-21-2025
11003018,Athlete's foot,09-21-2025
11004012,^88^Yttrium,09-21-2025
11005013,Dilated cardiomyopathy secondary to sarcoidosis,09-21-2025
11006014,Heterolysosome,09-21-2025
11007017,Phagolysosome,09-21-2025
11008010,Phagosome,09-21-2025
11009019,Poisoning by nitrazepam,09-21-2025
11010012,Laparoscopic appendectomy,09-21-2025
11011011,"Laparoscopic appendectomy, NOS",09-21-2025
11012016,Removal of coronary artery obstruction by percutaneous transluminal balloon with thrombolytic agent,09-21-2025
11013014,Trihexyphenidyl hydrochloride,09-21-2025
11014015,Benzhexol hydrochloride,09-21-2025
11015019,Triamcinolone preparation,09-21-2025
11016018,Augmentation of outflow tract of pulmonary valve,09-21-2025
11017010,Retired procedure,09-21-2025
11018017,Other miners and quarrymen,09-21-2025
11019013,Columnar epithelial cell,09-21-2025
11020019,Columnar cell,09-21-2025
11021015,Abscess of pouch of Douglas,09-21-2025
11022010,"Abscess of pouch of Douglas, NOS",09-21-2025
11023017,Gastric ulcer,09-21-2025
11024011,"Gastric ulcer, NOS",09-21-2025
11025012,"Stomach ulcer, NOS",09-21-2025
11026013,Peptic ulcer of stomach,09-21-2025
11027016,Stomach ulcer,09-21-2025
11028014,Chart abstracting,09-21-2025
11029018,Shoe patternmaker,09-21-2025
11030011,Quinestrol,09-21-2025
11031010,Oxymetholone,09-21-2025
11032015,Norethindrone,09-21-2025
11033013,Stanozolol,09-21-2025
11034019,Ornithobilharzia turkestanicum,09-21-2025
11035018,Oxygen radioisotope,09-21-2025
11036017,Rhinocrichus latespargar,09-21-2025
11037014,Infection due to Mycobacterium fortuitum,09-21-2025
11038016,Flat,09-21-2025
11039012,Planum,09-21-2025
11040014,Pulmonary aspergillosis,09-21-2025
11041013,Bronchopulmonary aspergillosis,09-21-2025
11042018,Bone cement,09-21-2025
11043011,Carbon disulfide,09-21-2025
11044017,Carbon bisulfide,09-21-2025
11045016,Superficial foreign body of lip without major open wound AND without infection,09-21-2025
11046015,Superficial foreign body of lip without major open wound and without infection,09-21-2025
11047012,Outer surface of third rib,09-21-2025
11048019,Lateral surface of third rib,09-21-2025
11049010,Outer border of third rib,09-21-2025
11050010,Lateral border of third rib,09-21-2025
11051014,Other specialised farmers,09-21-2025
11052019,Subacute generalized exfoliative dermatitis,09-21-2025
11053012,Catatonic negativism,09-21-2025
11054018,Lacrimal vein,09-21-2025
11055017,Articulatory defect secondary to dental defect,09-21-2025
11056016,Without permission for,09-21-2025
11057013,DK pig 33,09-21-2025
11058015,Doxylamine succinate,09-21-2025
11059011,Burn of upper limb,09-21-2025
11060018,"Burn of upper limb, NOS",09-21-2025
11061019,Blood group antibody Wk^a^,09-21-2025
11062014,Blood group antibody K17,09-21-2025
11063016,Tubular reabsorption,09-21-2025
11064010,"Tubular reabsorption, NOS",09-21-2025
11065011,Residual foreign body in soft tissue,09-21-2025
11066012,Metacarpophalangeal joint of middle finger,09-21-2025
11067015,Human rhinovirus 48,09-21-2025
11068013,Pharyngogram,09-21-2025
11069017,Deciduous mandibular right canine tooth,09-21-2025
11070016,Tooth R,09-21-2025
11071017,Tooth M,09-21-2025
11072012,Kanamycin measurement,09-21-2025
11073019,Topical route,09-21-2025
11074013,Salmonella malstatt,09-21-2025
11075014,Carbuncle of anus,09-21-2025
11076010,Metaproterenol,09-21-2025
11077018,Blood group antigen Mil,09-21-2025
11078011,Blood group antigen Kn^a^-like,09-21-2025
11079015,Panniculotomy,09-21-2025
11080017,Fagus sylvaticus,09-21-2025
11081018,Coal tar preparation,09-21-2025
11082013,"Coal tar preparation, NOS",09-21-2025
11083015,Liquor picis carbonis,09-21-2025
11084014,Liquor carbonis detergens,09-21-2025
11085010,Pix carbonis,09-21-2025
11086011,Hemorrhage of anus,09-21-2025
11088012,Ligament of left superior vena cava,09-21-2025
11089016,Fold of Marshall,09-21-2025
11090013,Fold of left superior vena cava,09-21-2025
11091012,Capsule of temporomandibular joint,09-21-2025
11092017,"Glycogen storage disease, hepatic form",09-21-2025
11093010,"Glycogen storage disease, hepatic form, NOS",09-21-2025
11094016,Gastrointestinal subserosa,09-21-2025
11095015,"Gastrointestinal subserosa, NOS",09-21-2025
11096019,Foot-drop,09-21-2025
11097011,Footdrop,09-21-2025
11098018,Dropfoot,09-21-2025
11099014,Mucus retention,09-21-2025
11100018,Curschmann's spirals,09-21-2025
11101019,Mucoid impaction,09-21-2025
11102014,Sorghum,09-21-2025
11103016,"Sorghum, NOS",09-21-2025
11104010,Occult,09-21-2025
11105011,Hidden,09-21-2025
11106012,Deformity,09-21-2025
11107015,"Deformity, NOS",09-21-2025
11108013,"Acquired deformity, NOS",09-21-2025
11111014,Perforation of footplate,09-21-2025
11112019,Cody tack operation,09-21-2025
11113012,Fick operation,09-21-2025
11114018,Hydroxylysine,09-21-2025
11115017,Eastern mole,09-21-2025
11116016,Synovial fluid,09-21-2025
11117013,Joint fluid,09-21-2025
11118015,Synovia,09-21-2025
11119011,Salmonella kinondoni,09-21-2025
11120017,Calculus of hepatic duct with obstruction,09-21-2025
11121018,Benzphetamine hydrochloride,09-21-2025
11122013,Lochia alba,09-21-2025
11123015,Poisoning by giant toad,09-21-2025
11124014,Blood group antibody L Harris,09-21-2025
11125010,Blood group antibody Leonore Harris,09-21-2025
11126011,Blood group antibody Harris,09-21-2025
11127019,Aspiration of nasal sinus by puncture,09-21-2025
11128012,Puncture of nasal sinus,09-21-2025
11130014,Long-nosed snake,09-21-2025
11131013,"Long-nosed snake, NOS",09-21-2025
11132018,Infestation by Linognathus,09-21-2025
11133011,"Infestation by Linognathus, NOS",09-21-2025
11134017,Linognathosis,09-21-2025
11135016,Breech presentation,09-21-2025
11136015,T-tube,09-21-2025
11137012,Injury of hemiazygos vein,09-21-2025
11138019,Gestation period,09-21-2025
11139010,"Gestation period, NOS",09-21-2025
11140012,Fenestration of stapes footplate with vein graft,09-21-2025
11141011,Engaged in track and field contest,09-21-2025
11142016,Baclofen,09-21-2025
11143014,Jack Russel terrier,09-21-2025
11144015,Subclavian nerve,09-21-2025
11145019,Body of fifth thoracic vertebra,09-21-2025
11146018,Retired procedure,09-21-2025
11147010,Asparagusate reductase (NADH),09-21-2025
11148017,Asparagusate dehydrogenase,09-21-2025
11149013,"Subdural tap through fontanel, infant, initial",09-21-2025
11150013,"Subdural tap through suture, infant, initial",09-21-2025
11151012,Aromatic-amino-acid aminotransferase,09-21-2025
11152017,Facial nerve parasympathetic fibers,09-21-2025
11153010,Bullous lichen planus,09-21-2025
11154016,Meusse-Rhine-Ijssel cow,09-21-2025
11155015,Trachyandra divaricata,09-21-2025
11156019,Artediellus scaber,09-21-2025
11157011,Hamecon,09-21-2025
11158018,Blood group antibody Anuszewska,09-21-2025
11159014,Oxymetholone preparation,09-21-2025
11160016,Retired procedure,09-21-2025
11161017,Demyelinating disease of central nervous system,09-21-2025
11162012,"Demyelinating disease of central nervous system, NOS",09-21-2025
11163019,Local destruction of lesion of bony palate,09-21-2025
11164013,Oncocytic metaplasia,09-21-2025
11165014,Oncocytosis,09-21-2025
11166010,Oxyphilic cell metaplasia,09-21-2025
11167018,Focal epithelial hyperplasia of mouth,09-21-2025
11168011,Class Ia antiarrhythmic drug,09-21-2025
11169015,"Class Ia antiarrhythmic drug, NOS",09-21-2025
11170019,pT4 stage,09-21-2025
11171015,pT4,09-21-2025
11172010,Primary intestinal lymphangiectasia,09-21-2025
11173017,Intestinal lymphatic obstruction,09-21-2025
11174011,Change of gastrostomy tube,09-21-2025
11175012,Replacement of gastrostomy tube,09-21-2025
11176013,Fitzgerald factor assay,09-21-2025
11177016,High molecular weight kininogen assay,09-21-2025
11178014,HMW kininogen assay,09-21-2025
11179018,Williams-Fitzgerald Flaujeac factor assay,09-21-2025
11180015,"Diagnostic radiography of abdomen, oblique standard",09-21-2025
11181016,Infestation by Ceratophyllus,09-21-2025
11182011,"Infestation by Ceratophyllus, NOS",09-21-2025
11183018,Ceratophyllosis,09-21-2025
11184012,Peptic ulcer of esophagus,09-21-2025
11185013,Surgical exposure of impacted or unerupted tooth to aid eruption,09-21-2025
11186014,Impairment level: one eye: profound impairment: other eye: normal vision,09-21-2025
11187017,Impairment level: one eye: profound impairment; other eye: normal vision,09-21-2025
11188010,Burn of thigh,09-21-2025
11189019,"Burn of thigh, NOS",09-21-2025
11190011,Lymphokine assay,09-21-2025
11191010,"Lymphokine assay, NOS",09-21-2025
11192015,Illegal abortion with oliguria,09-21-2025
